id,name
naics_3273,Cement and Concrete
naics_3253,Pesticides and Fertilizer
naics_3311,Iron and Steel
naics_311_312,Food and Beverage
naics_325_other,Chemicals
naics_3241,Petroleum Refineries
naics_322,Pulp and Paper
naics_3_other,Other Manufacturing
