id,name
bev_compact,BEV Compact Car
bev_midsize,BEV Midsize Car
bev_pickup,BEV Pickup
bev_suv,BEV SUV
phev_compact,PHEV Compact Car
phev_midsize,PHEV Midsize Car
phev_pickup,PHEV Pickup
phev_suv,PHEV SUV
bev_light_medium_truck,BEV Light-Medium Freight Truck
bev_medium_truck,BEV Medium Freight Truck
bev_non_freight_truck,BEV Non-Freight Truck
bev_heavy_truck,BEV Heavy Truck
bev_bus,BEV Bus
rail_transit,Electric Transit Rail
