from_id,to_id,from_fraction
2023,,0
2024,2024,1
2025,,0
2026,2026,1
2027,,0
2028,2028,1
2029,,0
2030,2030,1
2031,,0
2032,,0
2033,,0
2034,,0
2035,2035,1
2036,,0
2037,,0
2038,,0
2039,,0
2040,2040,1
2041,,0
2042,,0
2043,,0
2044,,0
2045,2045,1
2046,,0
2047,,0
2048,,0
2049,,0
2050,2050,1
